,,it1,it2,it3,it4,it5,it6,it7,it8,it9,it10
75,88,"0,11758575","0,511710354","0,963865716","0,742242078","0,165973918","0,83042034","1,75260591","0,466119836","0,879633326","0,226433534"
76,87,"0,50929721","0,244516696","0,518495892","1,765104648","1,192098058","0,409297218","1,627637062","1,718312784","1,204013706","0,15505127"
76,88,"0,54579851","0,505442916","1,40022573","1,779100948","1,830421686","0,237591458","0,657682846","0,050410354","0,69038564","1,628327592"
76,89,"0,284163776","0,479189054","0,388701354","1,502782036","1,629018148","1,298676696","0,906223702","0,973539614","1,783087262","1,318719748"
77,88,"1,566609258","0,365902698","0,371868744","1,767100536","0,282607416","0,44331298","0,225134154","1,807965312","1,149716344","1,744531698"
77,89,"0,743744436","0,075442908","0,967611604","1,429702772","1,142042106","1,166769354","1,10579111","1,544557802","0,447009978","1,200835554"
77,90,"1,718951952","0,208109286","0,104516532","1,002642326","1,687517214","1,62252114","1,745004446","1,893320238","0,583455748","1,304494264"
78,89,"0,087935144","0,37351059","1,729888946","1,087140516","0,494630496","1,679735346","0,757635672","1,087156432","1,597625046","0,950816396"
78,90,"1,405919244","1,419307914","0,2952321","0,965138364","1,111468388","1,544496624","0,361603304","1,876991","0,53891632","0,88677607"
78,91,"0,095367902","0,869037366","1,167884846","0,87340468","1,087277312","0,873450562","1,18314765","1,925540994","0,780004","0,672691282"
79,90,"0,921905978","1,455918758","1,00106398","1,785730096","1,029259926","0,016214476","0,678314978","0,653288912","0,567680494","1,352382372"
79,91,"1,365669302","1,444403564","0,868994324","0,227220786","1,203308794","0,037186336","1,805654768","0,909682582","0,231442436","0,693158696"
79,92,"1,182755048","0,44632775","0,987096536","1,609916134","1,521407002","0,769215396","0,806901332","1,363986248","0,715271772","0,72752996"
80,91,"1,39712793","0,314322692","0,862022278","1,789659734","1,801100052","1,661387546","0,675563478","0,219789192","1,99752676","1,681765616"
80,92,"0,402454518","1,19483395","0,77119989","0,994358518","0,439766092","0,236296956","1,945936152","0,412302224","1,792886746","0,182631202"
80,93,"0,30565606","0,212937908","1,574581146","0,66194483","0,230659994","0,273903656","1,773980674","1,06761321","1,604891498","0,239529148"
81,92,"0,068688516","1,95387833","1,260872198","1,161576974","0,563786618","1,350299346","0,812275944","0,209645322","0,685746572","1,859070946"
81,93,"0,923101214","0,755582622","1,080517934","0,90464611","0,567794502","0,970209742","0,350959848","0,11805917","0,442031288","0,648002322"
81,94,"1,681938084","1,93345077","0,180838598","0,789730778","1,94752596","0,724436648","1,392416714","1,40610352","0,788595754","0,015369956"
82,93,"0,63212762","0,659349002","1,541474214","1,344237848","1,114085122","1,050072146","1,829164648","1,326796326","0,125364194","0,212545306"
82,94,"0,46059166","0,975343086","0,14300513","1,191234114","1,792505474","1,65358043","0,7695269","1,459918254","0,489821812","0,20093093"
82,95,"1,41878808","0,274673792","1,4398185","1,636990808","1,024379516","0,783107386","1,460101676","0,14235914","1,529454128","0,842804074"
83,94,"0,939820888","0,419677472","1,618984836","1,098150688","1,775705296","0,970593066","0,269297094","0,601652632","0,390125728","0,65207563"
83,95,"1,443411008","0,114662892","0,172123018","0,029729064","0,855115576","1,499306882","1,62779471","1,96790069","1,215149632","1,28558113"
83,96,"0,493776654","1,118513058","1,632122846","1,720982544","0,410478458","0,392598472","0,590660486","1,587595884","0,08336565","1,952508148"
84,95,"0,486285528","0,478865302","0,514520382","1,915718872","1,526798734","0,625892874","0,42780404","1,51718949","0,128625896","1,497222656"
84,96,"1,298238836","1,754763938","1,805847022","1,29304188","0,314206996","1,754906618","0,567872384","1,46560422","0,438617018","1,269148138"
85,97,"1,987348068","1,167255952","0,442634162","0,172005074","0,56164003","0,166333238","1,051458516","1,811431736","0,97065648","1,834698786"
85,98,"0,547539046","0,62581564","1,062608218","0,295282818","0,355341594","1,014762962","1,654071232","1,196779932","1,886723934","1,663881462"
86,97,"1,706801408","1,97421428","1,19837379","1,755231378","0,795759318","0,292845724","1,699724978","1,357449054","0,281164044","0,77348765"
86,98,"1,368218956","1,8075531","0,127494208","1,94100651","0,42305402","1,643481454","1,539044414","0,09484291","0,296734036","0,428648046"
86,99,"0,289566436","0,13131394","1,973215274","0,438728854","0,245324232","1,428199542","0,197992542","0,777668664","0,524065988","1,944672552"
87,98,"0,219651052","0,358293632","0,789628776","0,995007166","1,319763782","0,48463063","1,188617224","0,497815802","1,382428404","1,746080206"
87,99,"1,831462606","0,952387698","1,991226704","0,010418224","0,336326438","0,2964901","1,543974216","1,689897042","1,251898424","1,870039294"
87,100,"1,556771396","1,028178358","0,768975892","0,369534444","1,535255566","0,209578752","0,675975444","1,443609852","1,949384356","1,502717438"
88,99,"1,978638728","1,94481836","0,78957667","0,815559824","0,334870632","0,099070818","1,820205032","0,960238256","1,498372348","0,251048946"
88,100,"1,081841424","1,372711176","1,043384394","0,4853023","1,457991566","0,953796544","0,703444382","1,765002276","0,290080382","1,084422504"
88,101,"0,052235844","0,088794488","0,039056742","1,886404036","1,548353382","1,12312434","0,394039112","1,541852874","1,749389856","0,14804809"
89,100,"1,50597918","1,154651048","0,772648494","0,951145366","1,720149158","0,49159914","0,173080662","0,655652302","0,238797192","1,335769892"
89,101,"1,427869558","0,208212998","0,148648472","1,160901728","1,375963698","0,109198054","0,738611922","0,637661952","0,39631917","1,096526712"
89,102,"1,96425452","1,247775902","1,24561731","1,171715692","0,97865145","0,033966176","1,725167308","0,431283038","0,025931048","1,339863466"
90,101,"0,779307036","1,335574402","1,771621032","1,000556546","0,868620542","1,335761218","1,54124857","0,090996696","0,494075596","1,447573342"
90,102,"1,845934704","1,19305","1,172401338","1,19108134","1,84143681","0,51469544","1,188372584","0,254241364","1,952186466","0,917036488"
90,103,"0,31667801","1,514207096","0,346312816","0,592567034","1,01538914","0,413731766","0,669038254","0,170605526","0,91390144","1,236070984"
91,102,"0,90112553","1,541821716","0,82605708","1,621827208","1,10786184","1,510394382","0,592600938","1,098999042","1,242985694","1,537540404"
91,103,"0,900421904","1,784815378","1,93421757","0,631316894","0,80644633","0,879832016","1,195540058","1,156822822","1,13265895","1,092247414"
91,104,"0,485612794","0,602042968","0,037243926","0,484078174","1,59047361","0,631258946","1,829595222","0,616969984","0,227908052","1,917475176"
92,103,"1,61561206","1,04964943","1,917916034","1,838423294","1,20877615","0,79537539","0,686229354","0,959341476","0,240606198","0,974545434"
92,104,"1,98952125","1,874899622","0,31536069","1,211018896","1,458120932","0,70131302","0,47581189","1,665468198","0,624116796","0,136971554"
92,105,"1,273670818","1,100461948","1,885240568","0,39086461","1,098305626","1,903218954","1,92595191","1,410193624","1,673895478","1,050559314"
93,104,"0,506820646","0,213059862","0,950475142","0,866891376","0,52517419","1,313472962","1,938880674","0,74116757","1,458915556","1,61536499"
93,105,"1,038395206","0,680844618","1,968450238","0,878417586","1,140060948","1,568576306","0,285364958","0,52303683","0,137765358","0,997906576"
93,106,"1,615869806","1,415863456","1,94793173","0,057302526","1,003573736","0,379541076","0,1485239","0,376094318","1,012366214","1,586948942"
94,105,"1,916878034","0,792117834","0,027517064","1,535436002","0,557796466","1,06651965","0,474480124","1,171855406","1,15608068","0,958546852"
94,106,"1,326554228","0,411962118","0,97414483","0,53056618","1,573914658","1,344628766","0,990006574","0,30118863","0,34363967","0,626008466"
94,107,"1,529429174","0,447053658","1,268000986","0,826425696","0,878497356","1,89411152","0,931824412","0,705170196","0,416748968","0,9230016"
95,106,"1,400419498","1,143505284","0,054938216","0,49957408","1,374758792","0,063849772","0,691323368","0,093550616","0,563056896","1,929042052"
95,107,"0,110455374","1,584051938","0,04722494","0,47229716","0,37378978","1,478898252","0,142192638","0,847469782","0,172061958","0,612709126"
95,108,"1,28123545","0,245304946","0,450142408","1,60217259","1,913053464","0,909254006","1,16707577","1,750919636","1,546141578","0,144136248"
96,107,"0,477689654","0,160688394","1,945228156","1,893260298","0,486489836","1,487231438","0,905908812","1,349341112","0,911495688","0,182713168"
96,108,"0,571667394","1,838098052","0,04369092","0,708376848","1,127856136","1,686205574","0,542070064","0,470437114","0,968962488","1,007624028"
97,109,"1,625042064","0,276597428","1,989294424","0,413660218","0,588829996","0,31379173","1,22662725","1,262820382","0,472057016","1,83932279"
97,110,"1,506053306","1,624803718","1,619070492","1,39120149","0,772961372","1,151908522","0,25749771","1,635262822","1,49815233","1,8432236"
98,109,"1,904983594","0,797563872","1,857463208","1,870873328","0,269069456","0,655226984","0,715875772","0,00308875","0,334171604","1,086627768"
98,110,"1,728812386","1,102726314","1,001693056","0,586517352","1,191494716","1,752594148","1,964561944","1,627854912","1,797515686","1,765352456"
98,111,"1,194050226","1,543991754","0,202227048","1,45311359","0,736739834","1,69196632","1,172679366","1,273424648","1,979022838","0,979044918"
99,110,"0,754477662","0,819799638","0,244540636","0,949597332","1,18044162","0,064349456","0,74922658","0,959624226","0,952641532","0,725095506"
99,111,"0,19612645","0,317373244","0,095744612","0,72113738","0,293181212","1,361917058","1,147114064","1,458382098","1,445973334","0,879701074"
99,112,"0,665418686","0,770266272","0,72935401","0,148811218","0,931727912","1,722270426","0,225896478","0,019365156","1,827182408","1,560692608"
100,111,"1,527370848","1,029670198","1,461018686","1,86373449","0,11766528","1,102128526","0,620046628","0,800792406","1,902085662","0,880072232"
100,112,"0,646692496","0,936503442","1,039294054","0,804497388","0,045908132","1,487386366","1,373569412","0,807707132","1,959293436","0,918621412"
100,113,"0,609780932","0,272613136","1,697208602","0,793660582","1,032460748","1,27586334","1,834269046","1,710610478","0,102911542","0,62668386"
101,112,"0,482679686","0,20090065","0,68443169","0,311422484","1,105901652","1,028058502","0,588560858","0,993018298","1,719444324","1,70666386"
101,113,"0,170422342","1,394519916","1,493820154","1,818118422","1,082185388","0,90006623","1,576216046","1,185362256","1,94658417","1,478614322"
101,114,"0,985530592","0,533930158","0,84668579","0,55375776","1,58166977","0,54832593","0,275192536","0,641219048","1,619193854","1,168067948"
102,113,"1,331993824","0,92537613","0,115756938","0,216983168","1,37559975","1,44937422","0,973601346","1,552861722","0,431525718","1,127256214"
102,114,"1,682808168","0,083219302","0,059879712","1,401976724","0,139797044","0,332092932","1,418455038","1,608378922","0,981867738","1,89358371"
102,115,"1,756542454","1,767359866","1,786461252","1,528838888","1,770134702","1,694670498","0,685035468","1,685102494","1,504472482","1,197318276"
103,114,"1,962902096","1,486432332","0,37297167","0,918651918","1,804578198","1,29035011","0,74782742","0,557316712","0,778824368","0,277688"
103,115,"0,854158098","0,08882968","1,811792844","1,138877038","1,519320886","0,06690918","1,924149226","0,574072654","0,856549158","0,788009188"
103,116,"1,515865182","0,999329196","0,806950002","1,908583376","1,065156406","0,810029358","1,036847082","1,053002942","1,774667416","0,910717404"
104,115,"0,374178068","0,547016768","1,398423214","0,983930178","0,324361234","0,095213138","0,168468942","0,761426512","1,818261358","0,913834398"
104,116,"0,48593065","1,691553154","1,20235741","1,253294196","0,814586384","1,639198292","1,84024773","0,194404958","0,373221272","0,521964466"
104,117,"1,888529048","1,062753996","0,442315752","0,464882346","1,075196152","0,426584578","0,154438508","1,44759554","0,80289498","1,58759503"
105,116,"1,91475036","1,2984532","1,583715366","1,225962646","1,846162282","1,726901884","0,406021512","1,728573542","1,078997326","0,117344162"
105,117,"1,927112136","1,592056294","1,155617616","1,248170236","1,80614145","1,622281472","1,242786742","1,039590136","0,122122124","1,536317518"
105,118,"0,333877718","1,701165288","0,797944034","0,935940114","1,645177464","1,226699082","1,283528436","0,054014064","0,57318172","0,574469196"
106,117,"0,282285524","1,164435986","1,83715138","0,78156276","1,086294966","1,623698546","0,289012504","0,891549036","1,693189596","0,49701557"
106,118,"1,340115488","0,826969992","1,088279314","0,90915681","0,47615164","1,335681794","0,255058908","0,838727302","1,26553994","1,147478986"
106,119,"1,263488332","1,34440915","0,410748458","1,749892038","1,812927614","1,004032956","0,924275132","1,036698598","1,827539432","0,862232104"
107,118,"1,40254065","0,310808374","1,5601046","0,317570814","0,299082804","1,013277738","1,106125644","1,464064462","0,045812826","0,552847254"
107,119,"0,807695088","1,60358845","1,199342406","1,927717166","1,163096246","1,011989868","1,225141152","0,853564644","0,360685774","0,752009938"
107,120,"0,918657948","0,27397954","1,043482632","1,86359855","1,622521192","1,405298024","1,805580494","0,13957533","1,028392598","1,312769598"
108,119,"1,334648162","1,46094105","0,863026186","1,297520982","0,016596136","1,822595444","0,89998722","1,605852216","1,734104852","1,32188785"
108,120,"0,476024136","1,94437939","0,57525434","0,893167526","0,308041134","1,009548896","1,010531432","0,70958317","0,951948004","0,8769875"
109,121,"1,358855492","1,69757605","1,753170162","1,773525368","0,289050384","0,828071454","0,02852285","0,395668614","0,480419434","1,517520044"
109,122,"1,926982772","1,482427098","1,175051958","1,15426379","0,859657658","0,310679518","0,263472962","0,372372414","0,839437852","0,253939436"
110,121,"1,981339622","0,311253692","1,203268636","0,226308952","1,331227606","1,84420245","1,784265228","1,044941068","0,379156532","1,524137832"
110,122,"0,888996298","1,19873494","1,360657228","1,549201976","0,582726862","0,909196328","0,255390788","0,23980136","0,707432862","1,675752032"
110,123,"1,333467998","0,285774046","1,45807328","0,019993944","1,030650246","0,91388746","1,650296008","0,134376822","1,420782332","1,074455498"
111,122,"0,489714312","1,998541564","1,484442018","0,09838336","0,516301726","0,606845554","0,778918102","1,479190622","0,730042736","0,425451834"
111,123,"1,205550262","0,623224826","0,59008812","0,340844104","0,489127446","0,614213174","0,147778936","1,714110908","0,291237604","1,562136676"
111,124,"0,294083382","0,440877518","1,472385194","1,233585636","0,519834584","1,00212562","0,252070046","0,171303978","1,19934165","1,097056422"
112,123,"0,545259308","1,794391556","1,027739126","1,205968206","0,629023108","0,599003524","1,923116992","0,425941576","1,854276582","0,897625194"
112,124,"0,862901026","0,573978358","0,505572832","1,316079682","0,695565156","0,393542528","0,254287734","0,219490672","0,561273824","0,979214002"
112,125,"0,059183646","1,031964658","1,026967302","0,234171184","1,298943142","1,989873672","0,017201942","1,173188326","0,895114724","0,289992774"
113,124,"1,275617948","0,934715652","1,694925394","1,685101668","0,046295302","1,68141243","1,734228528","1,39135318","0,980186876","0,93992547"
113,125,"0,031486312","1,238582608","1,45872012","0,051436244","0,854703814","0,61833135","1,10740952","1,186611148","1,775512356","0,49984064"
113,126,"1,56877503","1,731510532","1,062105514","0,88624134","1,795208652","0,80233785","1,7430847","0,012662804","0,284849926","1,905212362"
114,125,"1,5083524","1,744555466","0,036485232","1,953742744","0,240262652","0,02257393","1,521589036","1,370347828","1,847843494","0,141319856"
114,126,"1,30789364","1,120426616","1,84380909","1,676532062","1,43335059","0,520559514","1,109198464","0,31310031","1,30184777","1,742921458"
114,127,"0,051306856","1,015076322","0,92111828","0,723810746","1,090651124","0,178561526","0,389456344","1,900533838","0,657362542","0,840327096"
115,126,"1,052389322","1,135225004","1,468236188","0,5542453","1,085648888","1,133861118","0,375681582","0,884741762","1,545863412","1,538624132"
115,127,"1,922766194","0,713866992","0,932323414","1,556021684","1,938566816","0,310940024","0,901731656","1,734353388","1,979114382","0,30525768"
115,128,"0,771628986","1,953812598","0,566361512","1,095242178","0,24350713","1,303942616","1,361202592","0,449366738","1,796293606","1,595562914"
116,127,"1,46709676","0,374412076","1,743475224","0,124162772","1,623559788","0,175987496","0,22682815","1,490701438","0,313379336","1,257835006"
116,128,"0,829778876","1,327752126","0,907126958","1,489950972","0,030708864","1,789272102","1,446301292","1,189607748","1,661705232","0,204409784"
116,129,"0,383352874","1,587118494","0,157449138","0,644699738","0,55547717","1,14717696","1,626872604","1,723680722","0,517760068","1,131906144"
117,128,"0,893598466","0,353107652","1,363152726","0,175515584","1,690780638","1,781446338","1,405973352","1,811896798","1,712212594","0,262034754"
117,129,"1,485145378","1,638570646","0,564487812","0,30197328","0,400375356","0,962431278","0,113195914","1,431000244","0,807366086","0,316155286"
117,130,"1,078647214","1,283107398","1,63387723","1,592657066","1,517224688","0,006861768","1,470742246","1,420545236","1,761684642","1,555166458"
118,129,"0,840374958","0,928792598","0,604690546","1,324638686","0,825794646","1,26316101","1,169865576","1,677141102","1,904882324","1,809197708"
118,130,"1,840616684","1,135361268","0,287876092","1,927351844","0,225295402","0,078095194","0,815489508","0,20363654","0,078338226","1,460234992"
118,131,"0,90366983","0,322929988","0,36247813","0,06839333","1,335612538","1,298035552","0,886010892","0,98874065","0,43204036","1,566617866"
119,130,"0,15788655","1,229985856","1,585068648","0,221511156","1,948655418","1,670845856","0,18034286","1,997342328","1,014443076","1,151769082"
119,131,"0,77005418","0,896595962","1,780784354","0,15806064","0,953291254","1,155325092","1,60538756","1,780819","1,50221644","0,869886706"
119,132,"1,353992862","0,883227702","0,176262462","0,68231391","1,120650358","1,097419486","1,147981734","1,725541422","1,806640282","1,814299522"
120,131,"1,458227786","0,567145484","1,287530204","1,248606274","0,192377098","1,216599952","1,65021589","0,649305446","1,362864032","1,923322122"
120,132,"1,677719838","1,85305823","0,090440626","0,647337982","0,652868906","0,587514544","1,244282774","1,079370732","0,4345161","1,742955472"
121,133,"1,780810864","0,879149124","1,517998404","1,011495124","1,804933224","0,602720092","0,389610898","0,65627605","1,61682061","0,624016732"
121,134,"0,691778996","1,844734388","0,912266578","1,019104284","1,411457124","0,46895627","0,49737246","1,80141432","1,689098054","1,58776955"
122,133,"0,246446046","1,079436804","0,69781495","0,308371776","0,003333078","0,859184596","1,249004412","0,08730478","1,208330738","0,466953258"
122,134,"0,856680454","0,237057576","0,20038516","1,17186958","0,97906686","0,335608472","1,08507575","1,995338792","1,740311958","0,30109791"
122,135,"0,399223502","1,979370034","0,468962586","1,365521704","0,908879046","0,525950756","1,08300405","1,193844664","0,866553628","0,494808266"
123,134,"1,63422329","0,088957682","1,473983172","0,6536971","0,240739032","0,910924158","1,525156262","0,634770702","0,835232662","1,122619314"
123,135,"1,482069734","1,292191412","1,508294316","1,891279188","0,81737645","0,460640018","1,423414492","0,842307304","1,45927645","0,942381906"
123,136,"1,858752388","1,743655828","0,513823282","1,064869856","1,134514424","0,356671284","1,964943172","0,08376717","1,611899572","0,93819377"
124,135,"0,053474384","1,202550672","0,244793144","0,81378437","0,511071108","0,924313198","1,329466496","1,534413494","1,78610329","0,231138978"
124,136,"0,421319896","0,069959274","1,559827834","0,469075218","0,610203882","0,753716632","1,287591038","0,624228198","0,453255126","1,889774762"
124,137,"1,114493632","0,61404778","0,696472204","1,065139308","0,805710212","0,04645374","1,842511636","0,394546368","1,95588215","1,932367256"
125,136,"0,90759108","0,665971666","1,38576629","0,747927882","1,914288576","1,015116476","0,435510958","1,27123674","1,690894028","1,64550687"
125,137,"0,732635778","0,102598802","1,276393398","1,410646376","0,415076932","1,40502904","0,849342776","1,686872262","1,86405615","1,523566602"
125,138,"1,926172972","1,792831446","1,328471778","0,659083196","0,386877744","0,312634028","0,290611356","0,758952792","0,384181174","0,638956128"
126,137,"0,603845514","1,360069186","0,921916212","1,602887672","1,72800424","1,32081569","1,565913906","0,048630074","0,527304974","0,453723348"
126,138,"0,894313052","0,82695102","1,200813706","1,610947822","0,430498312","0,172111726","0,755295392","0,952816376","0,551316026","1,740840356"
126,139,"0,911939316","1,485840352","0,429603196","1,87211498","0,320467684","1,96939731","0,612497282","0,183215618","0,503134738","1,100504206"
127,138,"0,504045368","1,51119776","1,941770244","0,156480534","1,85940358","0,748813484","1,498106144","1,575568732","0,269368548","0,469473016"
127,139,"0,185870014","0,211545632","1,59255702","0,765841246","1,189012178","0,906321036","0,035796652","1,978205426","0,555609596","1,52243398"
127,140,"0,435849822","0,902238642","1,199285412","1,747409424","0,095312926","0,942461026","1,77754962","0,622052958","1,71028341","1,983822294"
128,139,"0,604492658","1,700824666","1,141277828","1,945603916","1,219159026","0,637797144","0,094315242","1,098214904","0,334554424","1,019851936"
128,140,"1,757034794","1,350266352","0,1034736","0,864443764","1,876784206","1,388372714","1,55966738","0,63677175","0,543643202","1,661384488"
128,141,"1,582519566","0,299863254","1,892604262","1,744181946","0,716323032","1,86508924","0,907352246","0,581701058","1,234564322","0,256515908"
129,140,"1,309887724","1,862527094","1,64452038","1,09298194","1,328020538","1,579222352","0,119980986","0,247055262","1,165732486","0,430026486"
129,141,"0,155837648","0,748234874","0,813809088","0,663681628","0,250547236","1,324906862","0,702878106","0,545939068","1,146434326","1,52987515"
129,142,"1,836686134","1,717464034","0,758039526","0,71991779","1,43892576","1,63557905","1,931048352","1,176386608","1,141452478","0,606647662"
130,141,"0,091564646","1,345501758","1,60010876","0,758985692","0,750483388","1,287561778","1,164396338","1,891927968","1,271886744","1,11094296"
130,142,"0,199360536","0,653346344","0,600975098","0,565437776","1,105774892","0,060085586","1,864013432","0,99036562","0,544896534","0,968913608"
130,143,"1,769776314","1,96489122","0,804151438","0,612511364","0,546232498","1,86991943","0,049427326","1,953373192","0,044800418","1,273255464"
131,142,"0,827046528","1,854731048","0,211441228","1,42815082","1,315561174","0,4983362","0,788693634","1,228635102","0,891734646","1,225715754"
131,143,"1,379696388","0,933544056","0,048430372","1,293694102","1,778246462","1,39459287","1,907925684","0,218932956","0,432430276","1,439968294"
131,144,"1,813099768","1,691147188","1,048181522","0,054765074","0,752175824","0,265249938","0,035614034","1,737581666","1,114465312","1,657501448"
132,143,"1,95954124","1,585173986","1,771946982","1,024831482","1,945210474","1,76933405","0,497508696","1,852740224","1,751628688","0,442093264"
132,144,"1,80953835","0,53910657","0,287487514","1,998957466","1,822479282","0,239901164","0,128205086","1,086687404","1,854471838","1,826314708"
